img_path,table_mask,original_height,original_width,hasTable,table_count,table_bboxes
./resized_dilated/reference/Reference-Document-0055_00(11).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(11).png,1024,1024,1,1,"[[610, 66, 817, 137], [676, 350, 810, 380], [822, 42, 983, 330], [819, 545, 983, 616], [817, 678, 983, 715], [821, 753, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(110).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(110).png,1024,1024,1,1,"[[48, 92, 263, 145], [822, 547, 984, 620], [822, 681, 981, 714], [820, 755, 983, 976]]"
./resized_dilated/reference/Reference-Document-0055_00(114).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(114).png,1024,1024,1,1,"[[49, 91, 254, 144], [208, 345, 339, 377], [821, 42, 982, 298], [820, 547, 983, 620], [822, 680, 983, 715], [821, 752, 982, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(115).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(115).png,1024,1024,1,1,"[[509, 72, 616, 100], [612, 42, 828, 164], [820, 547, 984, 621], [820, 680, 983, 714], [821, 753, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(116).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(116).png,1024,1024,1,1,"[[48, 90, 255, 145], [820, 547, 983, 615], [823, 679, 982, 717], [821, 754, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(12).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(12).png,1024,1024,1,1,"[[65, 65, 271, 144], [225, 353, 355, 373], [820, 42, 983, 326], [821, 545, 983, 619], [821, 612, 983, 716], [821, 754, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(120).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(120).png,1024,1024,1,1,"[[49, 90, 254, 145], [206, 342, 341, 381], [821, 41, 982, 298], [821, 546, 984, 622], [822, 679, 983, 716], [821, 755, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(121).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(121).png,1024,1024,1,1,"[[508, 72, 615, 100], [612, 42, 829, 177], [822, 546, 983, 614], [821, 681, 983, 717], [821, 753, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(122).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(122).png,1024,1024,1,1,"[[48, 90, 254, 143], [821, 546, 983, 619], [823, 680, 983, 716], [822, 753, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(123).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(123).png,1024,1024,1,1,"[[63, 108, 969, 150], [65, 243, 967, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(124).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(124).png,1024,1024,1,1,"[[73, 103, 958, 140], [68, 139, 959, 977]]"
./resized_dilated/reference/Reference-Document-0055_00(125).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(125).png,1024,1024,1,1,"[[78, 107, 953, 146], [73, 234, 961, 983]]"
./resized_dilated/reference/Reference-Document-0055_00(126).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(126).png,1024,1024,1,1,"[[590, 90, 823, 120], [680, 316, 815, 356], [822, 42, 983, 298], [820, 545, 985, 620], [819, 681, 983, 717], [819, 756, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(13).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(13).png,1024,1024,1,1,"[[506, 70, 614, 99], [614, 43, 829, 208], [820, 545, 983, 621], [819, 681, 983, 718], [820, 755, 982, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(130).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(130).png,1024,1024,1,1,"[[591, 91, 823, 126], [822, 40, 982, 298], [821, 548, 983, 617], [823, 679, 982, 714], [819, 754, 983, 976]]"
./resized_dilated/reference/Reference-Document-0055_00(14).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(14).png,1024,1024,1,1,"[[505, 68, 614, 102], [611, 40, 829, 206], [819, 545, 984, 616], [823, 681, 984, 718], [821, 755, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(15).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(15).png,1024,1024,1,1,"[[608, 64, 817, 141], [820, 546, 983, 616], [821, 678, 983, 716], [819, 753, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(16).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(16).png,1024,1024,1,1,"[[64, 63, 272, 143], [818, 546, 983, 623], [819, 680, 984, 716], [819, 753, 982, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(2).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(2).png,1024,1024,1,1,"[[599, 66, 805, 150], [661, 380, 800, 409], [821, 41, 982, 328], [821, 547, 983, 621], [822, 678, 983, 718], [821, 750, 983, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(20).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(20).png,1024,1024,1,1,"[[609, 66, 816, 139], [674, 349, 810, 377], [821, 40, 983, 330], [819, 546, 983, 623], [821, 680, 983, 715], [820, 754, 984, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(21).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(21).png,1024,1024,1,1,"[[64, 91, 273, 169], [222, 350, 356, 379], [821, 43, 983, 328], [819, 545, 984, 623], [822, 680, 983, 719], [821, 754, 983, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(22).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(22).png,1024,1024,1,1,"[[509, 69, 616, 95], [612, 41, 827, 208], [820, 543, 983, 621], [821, 681, 983, 715], [822, 756, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(23).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(23).png,1024,1024,1,1,"[[509, 70, 615, 103], [611, 42, 827, 209], [821, 546, 983, 619], [822, 681, 984, 714], [821, 752, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(24).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(24).png,1024,1024,1,1,"[[608, 65, 819, 139], [820, 546, 984, 619], [821, 680, 981, 715], [822, 751, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(25).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(25).png,1024,1024,1,1,"[[63, 91, 270, 165], [821, 544, 983, 621], [821, 679, 983, 714], [819, 751, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(29).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(29).png,1024,1024,1,1,"[[49, 62, 265, 142], [221, 378, 350, 403], [820, 41, 983, 333], [819, 546, 984, 621], [819, 681, 986, 719], [819, 751, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(3).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(3).png,1024,1024,1,1,"[[65, 62, 275, 155], [221, 377, 358, 409], [820, 37, 984, 331], [820, 547, 983, 623], [821, 681, 985, 717], [821, 751, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(30).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(30).png,1024,1024,1,1,"[[506, 69, 615, 98], [612, 41, 827, 180], [820, 546, 983, 620], [821, 680, 983, 715], [821, 752, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(31).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(31).png,1024,1024,1,1,"[[48, 67, 266, 139], [820, 546, 983, 616], [819, 681, 983, 715], [819, 753, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(35).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(35).png,1024,1024,1,1,"[[608, 66, 817, 140], [675, 357, 810, 388], [822, 42, 984, 331], [820, 549, 985, 619], [820, 680, 983, 719], [821, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(36).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(36).png,1024,1024,1,1,"[[507, 69, 618, 101], [613, 41, 831, 199], [820, 547, 984, 620], [819, 681, 986, 719], [821, 753, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(37).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(37).png,1024,1024,1,1,"[[609, 62, 816, 140], [821, 549, 983, 619], [821, 679, 983, 717], [819, 752, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(4).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(4).png,1024,1024,1,1,"[[502, 70, 614, 99], [612, 41, 828, 194], [821, 547, 983, 619], [823, 679, 983, 716], [822, 751, 983, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(41).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(41).png,1024,1024,1,1,"[[604, 64, 821, 121], [678, 329, 814, 370], [820, 39, 986, 304], [821, 547, 986, 626], [819, 681, 985, 717], [821, 758, 985, 983]]"
./resized_dilated/reference/Reference-Document-0055_00(42).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(42).png,1024,1024,1,1,"[[506, 67, 615, 99], [612, 42, 827, 190], [821, 546, 983, 621], [819, 676, 982, 715], [820, 755, 983, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(43).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(43).png,1024,1024,1,1,"[[603, 65, 820, 118], [819, 546, 985, 616], [822, 678, 983, 718], [819, 750, 984, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(47).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(47).png,1024,1024,1,1,"[[602, 90, 819, 146], [676, 341, 810, 382], [821, 40, 982, 293], [819, 545, 984, 622], [821, 679, 982, 715], [820, 755, 983, 976]]"
./resized_dilated/reference/Reference-Document-0055_00(48).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(48).png,1024,1024,1,1,"[[501, 67, 615, 103], [611, 40, 832, 184], [821, 546, 984, 621], [822, 675, 983, 715], [820, 753, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(49).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(49).png,1024,1024,1,1,"[[602, 90, 820, 143], [821, 548, 983, 617], [822, 678, 983, 716], [819, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(5).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(5).png,1024,1024,1,1,"[[505, 67, 612, 102], [613, 40, 828, 220], [821, 546, 983, 620], [819, 680, 983, 717], [820, 754, 983, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(53).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(53).png,1024,1024,1,1,"[[48, 92, 254, 147], [206, 344, 341, 384], [819, 41, 982, 296], [821, 545, 983, 618], [820, 680, 983, 716], [820, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(54).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(54).png,1024,1024,1,1,"[[500, 66, 616, 100], [612, 39, 828, 181], [820, 546, 983, 620], [823, 681, 983, 718], [822, 751, 982, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(55).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(55).png,1024,1024,1,1,"[[49, 93, 256, 147], [821, 547, 983, 622], [822, 679, 983, 714], [821, 753, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(59).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(59).png,1024,1024,1,1,"[[48, 66, 256, 118], [208, 295, 343, 334], [821, 44, 983, 300], [820, 543, 987, 624], [821, 680, 987, 715], [822, 752, 984, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(6).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(6).png,1024,1024,1,1,"[[594, 65, 810, 151], [820, 545, 983, 626], [819, 681, 984, 717], [821, 752, 982, 981]]"
./resized_dilated/reference/Reference-Document-0055_00(60).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(60).png,1024,1024,1,1,"[[506, 73, 614, 102], [614, 42, 829, 183], [819, 542, 983, 619], [822, 679, 983, 715], [821, 753, 983, 976]]"
./resized_dilated/reference/Reference-Document-0055_00(61).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(61).png,1024,1024,1,1,"[[49, 64, 256, 118], [819, 545, 983, 622], [819, 680, 983, 716], [819, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(65).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(65).png,1024,1024,1,1,"[[46, 66, 254, 139], [204, 349, 342, 390], [819, 40, 984, 357], [822, 548, 986, 622], [822, 685, 985, 718], [822, 756, 985, 982]]"
./resized_dilated/reference/Reference-Document-0055_00(66).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(66).png,1024,1024,1,1,"[[499, 68, 615, 103], [614, 40, 828, 166], [822, 547, 983, 619], [819, 681, 983, 718], [820, 750, 984, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(67).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(67).png,1024,1024,1,1,"[[45, 62, 264, 140], [822, 544, 983, 622], [821, 681, 984, 716], [820, 753, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(7).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(7).png,1024,1024,1,1,"[[68, 63, 277, 152], [819, 544, 985, 622], [819, 679, 985, 720], [821, 753, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(71).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(71).png,1024,1024,1,1,"[[66, 66, 314, 154], [811, 419, 916, 446], [809, 542, 971, 623], [809, 675, 971, 714], [810, 746, 967, 964], [811, 56, 968, 417]]"
./resized_dilated/reference/Reference-Document-0055_00(72).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(72).png,1024,1024,1,1,"[[57, 67, 321, 139], [811, 58, 969, 177], [810, 543, 968, 619], [809, 679, 969, 716], [810, 748, 968, 967]]"
./resized_dilated/reference/Reference-Document-0055_00(73).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(73).png,1024,1024,1,1,"[[66, 74, 365, 157], [809, 57, 968, 137], [810, 545, 969, 619], [809, 673, 967, 712], [811, 747, 968, 967]]"
./resized_dilated/reference/Reference-Document-0055_00(77).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(77).png,1024,1024,1,1,"[[597, 64, 803, 117], [674, 343, 811, 382], [821, 39, 984, 333], [821, 547, 984, 620], [819, 678, 983, 717], [821, 755, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(78).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(78).png,1024,1024,1,1,"[[508, 68, 615, 103], [611, 40, 828, 235], [820, 546, 983, 619], [820, 679, 985, 715], [817, 750, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(79).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(79).png,1024,1024,1,1,"[[594, 66, 806, 118], [820, 546, 985, 622], [819, 681, 984, 717], [820, 753, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(83).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(83).png,1024,1024,1,1,"[[637, 81, 814, 144], [691, 278, 809, 316], [820, 41, 983, 356], [820, 547, 983, 621], [822, 678, 986, 716], [821, 755, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(84).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(84).png,1024,1024,1,1,"[[493, 71, 615, 100], [611, 43, 837, 211], [820, 543, 984, 622], [822, 672, 983, 718], [818, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(85).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(85).png,1024,1024,1,1,"[[608, 61, 820, 146], [819, 544, 987, 628], [820, 678, 985, 717], [820, 751, 983, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(89).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(89).png,1024,1024,1,1,"[[49, 91, 256, 143], [205, 342, 341, 381], [819, 39, 983, 298], [821, 543, 983, 621], [822, 678, 983, 711], [820, 752, 984, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(90).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(90).png,1024,1024,1,1,"[[508, 70, 615, 101], [611, 42, 828, 165], [821, 547, 983, 617], [821, 678, 983, 716], [820, 752, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(91).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(91).png,1024,1024,1,1,"[[49, 89, 254, 145], [821, 543, 985, 620], [822, 676, 984, 717], [821, 754, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(95).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(95).png,1024,1024,1,1,"[[574, 473, 814, 558], [811, 58, 969, 216], [811, 212, 968, 392], [812, 393, 916, 419], [812, 546, 968, 616], [806, 676, 974, 710], [812, 748, 968, 966]]"
./resized_dilated/reference/Reference-Document-0055_00(99).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(99).png,1024,1024,1,1,"[[47, 90, 255, 146], [204, 343, 341, 386], [823, 40, 984, 326], [823, 548, 983, 624], [821, 683, 987, 718], [823, 756, 983, 982]]"
